,language,article,date,views
14081,en,bayesian_statistics,18208.0,765.0
14091,en,bayesian_statistics,18209.0,526.0
14101,en,bayesian_statistics,18210.0,474.0
14111,en,bayesian_statistics,18211.0,761.0
14121,en,bayesian_statistics,18212.0,813.0
14131,en,bayesian_statistics,18213.0,773.0
14141,en,bayesian_statistics,18214.0,852.0
14151,en,bayesian_statistics,18215.0,866.0
14161,en,bayesian_statistics,18216.0,543.0
14171,en,bayesian_statistics,18217.0,487.0
14181,en,bayesian_statistics,18218.0,845.0
14191,en,bayesian_statistics,18219.0,908.0
14201,en,bayesian_statistics,18220.0,781.0
14211,en,bayesian_statistics,18221.0,790.0
14221,en,bayesian_statistics,18222.0,686.0
14231,en,bayesian_statistics,18223.0,400.0
14241,en,bayesian_statistics,18224.0,496.0
14251,en,bayesian_statistics,18225.0,706.0
14261,en,bayesian_statistics,18226.0,666.0
14271,en,bayesian_statistics,18227.0,625.0
14281,en,bayesian_statistics,18228.0,625.0
14291,en,bayesian_statistics,18229.0,671.0
14301,en,bayesian_statistics,18230.0,418.0
14311,en,bayesian_statistics,18231.0,516.0
14321,en,bayesian_statistics,18232.0,648.0
14331,en,bayesian_statistics,18233.0,776.0
14341,en,bayesian_statistics,18234.0,766.0
14351,en,bayesian_statistics,18235.0,757.0
14361,en,bayesian_statistics,18236.0,638.0
14371,en,bayesian_statistics,18237.0,490.0
14381,en,bayesian_statistics,18238.0,561.0
14391,en,bayesian_statistics,18239.0,826.0
14401,en,bayesian_statistics,18240.0,796.0
14411,en,bayesian_statistics,18241.0,824.0
14421,en,bayesian_statistics,18242.0,775.0
14431,en,bayesian_statistics,18243.0,607.0
14441,en,bayesian_statistics,18244.0,460.0
14451,en,bayesian_statistics,18245.0,524.0
14461,en,bayesian_statistics,18246.0,769.0
14471,en,bayesian_statistics,18247.0,663.0
14481,en,bayesian_statistics,18248.0,676.0
14491,en,bayesian_statistics,18249.0,706.0
14501,en,bayesian_statistics,18250.0,518.0
14511,en,bayesian_statistics,18251.0,453.0
14521,en,bayesian_statistics,18252.0,959.0
14531,en,bayesian_statistics,18253.0,534.0
14541,en,bayesian_statistics,18254.0,385.0
14551,en,bayesian_statistics,18255.0,393.0
14561,en,bayesian_statistics,18256.0,495.0
14571,en,bayesian_statistics,18257.0,523.0
14581,en,bayesian_statistics,18258.0,481.0
14591,en,bayesian_statistics,18259.0,525.0
14601,en,bayesian_statistics,18260.0,703.0
14611,en,bayesian_statistics,18261.0,469.0
14621,en,bayesian_statistics,18262.0,423.0
14631,en,bayesian_statistics,18263.0,663.0
14641,en,bayesian_statistics,18264.0,662.0
14651,en,bayesian_statistics,18265.0,440.0
14661,en,bayesian_statistics,18266.0,565.0
14671,en,bayesian_statistics,18267.0,697.0
14681,en,bayesian_statistics,18268.0,743.0
14691,en,bayesian_statistics,18269.0,753.0
14701,en,bayesian_statistics,18270.0,787.0
14711,en,bayesian_statistics,18271.0,671.0
14721,en,bayesian_statistics,18272.0,471.0
14731,en,bayesian_statistics,18273.0,617.0
14741,en,bayesian_statistics,18274.0,859.0
14751,en,bayesian_statistics,18275.0,741.0
14761,en,bayesian_statistics,18276.0,733.0
14771,en,bayesian_statistics,18277.0,803.0
14781,en,bayesian_statistics,18278.0,704.0
14791,en,bayesian_statistics,18279.0,462.0
14801,en,bayesian_statistics,18280.0,451.0
14811,en,bayesian_statistics,18281.0,706.0
14821,en,bayesian_statistics,18282.0,786.0
14831,en,bayesian_statistics,18283.0,808.0
14841,en,bayesian_statistics,18284.0,747.0
14851,en,bayesian_statistics,18285.0,707.0
14861,en,bayesian_statistics,18286.0,960.0
14871,en,bayesian_statistics,18287.0,652.0
14881,en,bayesian_statistics,18288.0,728.0
14891,en,bayesian_statistics,18289.0,802.0
14901,en,bayesian_statistics,18290.0,753.0
14911,en,bayesian_statistics,18291.0,784.0
14921,en,bayesian_statistics,18292.0,769.0
14931,en,bayesian_statistics,18293.0,556.0
14941,en,bayesian_statistics,18294.0,591.0
14951,en,bayesian_statistics,18295.0,750.0
14961,en,bayesian_statistics,18296.0,986.0
14971,en,bayesian_statistics,18297.0,933.0
14981,en,bayesian_statistics,18298.0,996.0
14991,en,bayesian_statistics,18299.0,749.0
15001,en,bayesian_statistics,18300.0,497.0
15011,en,bayesian_statistics,18301.0,597.0
15021,en,bayesian_statistics,18302.0,942.0
15031,en,bayesian_statistics,18303.0,983.0
15041,en,bayesian_statistics,18304.0,1072.0
15051,en,bayesian_statistics,18305.0,1058.0
15061,en,bayesian_statistics,18306.0,979.0
15071,en,bayesian_statistics,18307.0,551.0
15081,en,bayesian_statistics,18308.0,631.0
15091,en,bayesian_statistics,18309.0,843.0
15101,en,bayesian_statistics,18310.0,988.0
15111,en,bayesian_statistics,18311.0,913.0
15121,en,bayesian_statistics,18312.0,916.0
15131,en,bayesian_statistics,18313.0,887.0
15141,en,bayesian_statistics,18314.0,558.0
15151,en,bayesian_statistics,18315.0,643.0
15161,en,bayesian_statistics,18316.0,1296.0
15171,en,bayesian_statistics,18317.0,1104.0
15181,en,bayesian_statistics,18318.0,993.0
15191,en,bayesian_statistics,18319.0,893.0
15201,en,bayesian_statistics,18320.0,837.0
15211,en,bayesian_statistics,18321.0,609.0
15221,en,bayesian_statistics,18322.0,645.0
15231,en,bayesian_statistics,18323.0,888.0
15241,en,bayesian_statistics,18324.0,953.0
15251,en,bayesian_statistics,18325.0,914.0
15261,en,bayesian_statistics,18326.0,872.0
15271,en,bayesian_statistics,18327.0,783.0
15281,en,bayesian_statistics,18328.0,541.0
15291,en,bayesian_statistics,18329.0,560.0
15301,en,bayesian_statistics,18330.0,750.0
15311,en,bayesian_statistics,18331.0,773.0
15321,en,bayesian_statistics,18332.0,780.0
15331,en,bayesian_statistics,18333.0,691.0
15341,en,bayesian_statistics,18334.0,617.0
15351,en,bayesian_statistics,18335.0,495.0
15361,en,bayesian_statistics,18336.0,1060.0
15371,en,bayesian_statistics,18337.0,807.0
15381,en,bayesian_statistics,18338.0,732.0
15391,en,bayesian_statistics,18339.0,827.0
15401,en,bayesian_statistics,18340.0,798.0
15411,en,bayesian_statistics,18341.0,850.0
15421,en,bayesian_statistics,18342.0,776.0
15431,en,bayesian_statistics,18343.0,625.0
15441,en,bayesian_statistics,18344.0,713.0
15451,en,bayesian_statistics,18345.0,785.0
15461,en,bayesian_statistics,18346.0,896.0
15471,en,bayesian_statistics,18347.0,794.0
15481,en,bayesian_statistics,18348.0,794.0
15491,en,bayesian_statistics,18349.0,668.0
15501,en,bayesian_statistics,18350.0,653.0
15511,en,bayesian_statistics,18351.0,820.0
15521,en,bayesian_statistics,18352.0,872.0
15531,en,bayesian_statistics,18353.0,800.0
15541,en,bayesian_statistics,18354.0,863.0
15551,en,bayesian_statistics,18355.0,735.0
15561,en,bayesian_statistics,18356.0,595.0
15571,en,bayesian_statistics,18357.0,648.0
15581,en,bayesian_statistics,18358.0,788.0
15591,en,bayesian_statistics,18359.0,899.0
15601,en,bayesian_statistics,18360.0,852.0
15611,en,bayesian_statistics,18361.0,881.0
15621,en,bayesian_statistics,18362.0,744.0
15631,en,bayesian_statistics,18363.0,618.0
15641,en,bayesian_statistics,18364.0,754.0
15651,en,bayesian_statistics,18365.0,968.0
15661,en,bayesian_statistics,18366.0,955.0
15671,en,bayesian_statistics,18367.0,975.0
15681,en,bayesian_statistics,18368.0,983.0
15691,en,bayesian_statistics,18369.0,876.0
15701,en,bayesian_statistics,18370.0,715.0
15711,en,bayesian_statistics,18371.0,783.0
15721,en,bayesian_statistics,18372.0,933.0
15731,en,bayesian_statistics,18373.0,1079.0
15741,en,bayesian_statistics,18374.0,924.0
15751,en,bayesian_statistics,18375.0,875.0
15761,en,bayesian_statistics,18376.0,837.0
15771,en,bayesian_statistics,18377.0,675.0
15781,en,bayesian_statistics,18378.0,680.0
15791,en,bayesian_statistics,18379.0,822.0
15801,en,bayesian_statistics,18380.0,936.0
15811,en,bayesian_statistics,18381.0,1037.0
15821,en,bayesian_statistics,18382.0,854.0
15831,en,bayesian_statistics,18383.0,791.0
15841,en,bayesian_statistics,18384.0,596.0
15851,en,bayesian_statistics,18385.0,646.0
15861,en,bayesian_statistics,18386.0,772.0
15871,en,bayesian_statistics,18387.0,817.0
15881,en,bayesian_statistics,18388.0,950.0
15891,en,bayesian_statistics,18389.0,803.0
15901,en,bayesian_statistics,18390.0,778.0
15911,en,bayesian_statistics,18391.0,568.0
15921,en,bayesian_statistics,18392.0,669.0
15931,en,bayesian_statistics,18393.0,805.0
15941,en,bayesian_statistics,18394.0,892.0
15951,en,bayesian_statistics,18395.0,794.0
15961,en,bayesian_statistics,18396.0,842.0
15971,en,bayesian_statistics,18397.0,796.0
15981,en,bayesian_statistics,18398.0,560.0
15991,en,bayesian_statistics,18399.0,635.0
16001,en,bayesian_statistics,18400.0,748.0
16011,en,bayesian_statistics,18401.0,911.0
16021,en,bayesian_statistics,18402.0,860.0
16031,en,bayesian_statistics,18403.0,724.0
16041,en,bayesian_statistics,18404.0,699.0
16051,en,bayesian_statistics,18405.0,521.0
16061,en,bayesian_statistics,18406.0,582.0
16071,en,bayesian_statistics,18407.0,669.0
16081,en,bayesian_statistics,18408.0,815.0
16091,en,bayesian_statistics,18409.0,785.0
16101,en,bayesian_statistics,18410.0,758.0
16111,en,bayesian_statistics,18411.0,608.0
16121,en,bayesian_statistics,18412.0,466.0
16131,en,bayesian_statistics,18413.0,540.0
16141,en,bayesian_statistics,18414.0,670.0
16151,en,bayesian_statistics,18415.0,776.0
16161,en,bayesian_statistics,18416.0,697.0
16171,en,bayesian_statistics,18417.0,755.0
16181,en,bayesian_statistics,18418.0,661.0
16191,en,bayesian_statistics,18419.0,490.0
16201,en,bayesian_statistics,18420.0,555.0
16211,en,bayesian_statistics,18421.0,701.0
16221,en,bayesian_statistics,18422.0,733.0
16231,en,bayesian_statistics,18423.0,728.0
16241,en,bayesian_statistics,18424.0,780.0
16251,en,bayesian_statistics,18425.0,649.0
16261,en,bayesian_statistics,18426.0,535.0
16271,en,bayesian_statistics,18427.0,633.0
16281,en,bayesian_statistics,18428.0,671.0
16291,en,bayesian_statistics,18429.0,746.0
16301,en,bayesian_statistics,18430.0,738.0
16311,en,bayesian_statistics,18431.0,695.0
16321,en,bayesian_statistics,18432.0,655.0
16331,en,bayesian_statistics,18433.0,468.0
16341,en,bayesian_statistics,18434.0,538.0
16351,en,bayesian_statistics,18435.0,737.0
16361,en,bayesian_statistics,18436.0,693.0
16371,en,bayesian_statistics,18437.0,655.0
16381,en,bayesian_statistics,18438.0,621.0
16391,en,bayesian_statistics,18439.0,605.0
16401,en,bayesian_statistics,18440.0,591.0
16411,en,bayesian_statistics,18441.0,673.0
16421,en,bayesian_statistics,18442.0,891.0
16431,en,bayesian_statistics,18443.0,720.0
16441,en,bayesian_statistics,18444.0,665.0
16451,en,bayesian_statistics,18445.0,659.0
16461,en,bayesian_statistics,18446.0,619.0
16471,en,bayesian_statistics,18447.0,517.0
16481,en,bayesian_statistics,18448.0,492.0
16491,en,bayesian_statistics,18449.0,707.0
16501,en,bayesian_statistics,18450.0,734.0
16511,en,bayesian_statistics,18451.0,713.0
16521,en,bayesian_statistics,18452.0,951.0
16531,en,bayesian_statistics,18453.0,571.0
16541,en,bayesian_statistics,18454.0,415.0
16551,en,bayesian_statistics,18455.0,507.0
16561,en,bayesian_statistics,18456.0,666.0
16571,en,bayesian_statistics,18457.0,662.0
16581,en,bayesian_statistics,18458.0,702.0
16591,en,bayesian_statistics,18459.0,657.0
16601,en,bayesian_statistics,18460.0,669.0
16611,en,bayesian_statistics,18461.0,454.0
16621,en,bayesian_statistics,18462.0,492.0
16631,en,bayesian_statistics,18463.0,625.0
16641,en,bayesian_statistics,18464.0,612.0
16651,en,bayesian_statistics,18465.0,640.0
16661,en,bayesian_statistics,18466.0,691.0
16671,en,bayesian_statistics,18467.0,616.0
16681,en,bayesian_statistics,18468.0,447.0
16691,en,bayesian_statistics,18469.0,473.0
16701,en,bayesian_statistics,18470.0,657.0
16711,en,bayesian_statistics,18471.0,675.0
16721,en,bayesian_statistics,18472.0,629.0
16731,en,bayesian_statistics,18473.0,685.0
16741,en,bayesian_statistics,18474.0,579.0
16751,en,bayesian_statistics,18475.0,452.0
16761,en,bayesian_statistics,18476.0,470.0
16771,en,bayesian_statistics,18477.0,639.0
16781,en,bayesian_statistics,18478.0,697.0
16791,en,bayesian_statistics,18479.0,842.0
16801,en,bayesian_statistics,18480.0,732.0
16811,en,bayesian_statistics,18481.0,673.0
16821,en,bayesian_statistics,18482.0,512.0
16831,en,bayesian_statistics,18483.0,489.0
16841,en,bayesian_statistics,18484.0,603.0
16851,en,bayesian_statistics,18485.0,759.0
16861,en,bayesian_statistics,18486.0,671.0
16871,en,bayesian_statistics,18487.0,712.0
16881,en,bayesian_statistics,18488.0,656.0
16891,en,bayesian_statistics,18489.0,463.0
16901,en,bayesian_statistics,18490.0,546.0
16911,en,bayesian_statistics,18491.0,582.0
16921,en,bayesian_statistics,18492.0,674.0
16931,en,bayesian_statistics,18493.0,680.0
16941,en,bayesian_statistics,18494.0,667.0
16951,en,bayesian_statistics,18495.0,590.0
16961,en,bayesian_statistics,18496.0,577.0
16971,en,bayesian_statistics,18497.0,538.0
16981,en,bayesian_statistics,18498.0,793.0
16991,en,bayesian_statistics,18499.0,693.0
17001,en,bayesian_statistics,18500.0,712.0
17011,en,bayesian_statistics,18501.0,685.0
17021,en,bayesian_statistics,18502.0,682.0
17031,en,bayesian_statistics,18503.0,476.0
17041,en,bayesian_statistics,18504.0,489.0
17051,en,bayesian_statistics,18505.0,679.0
17061,en,bayesian_statistics,18506.0,617.0
17071,en,bayesian_statistics,18507.0,685.0
17081,en,bayesian_statistics,18508.0,751.0
17091,en,bayesian_statistics,18509.0,619.0
17101,en,bayesian_statistics,18510.0,454.0
17111,en,bayesian_statistics,18511.0,480.0
17121,en,bayesian_statistics,18512.0,597.0
17131,en,bayesian_statistics,18513.0,716.0
17141,en,bayesian_statistics,18514.0,745.0
17151,en,bayesian_statistics,18515.0,747.0
17161,en,bayesian_statistics,18516.0,669.0
17171,en,bayesian_statistics,18517.0,967.0
17181,en,bayesian_statistics,18518.0,553.0
17191,en,bayesian_statistics,18519.0,677.0
17201,en,bayesian_statistics,18520.0,759.0
17211,en,bayesian_statistics,18521.0,742.0
17221,en,bayesian_statistics,18522.0,712.0
17231,en,bayesian_statistics,18523.0,642.0
17241,en,bayesian_statistics,18524.0,513.0
17251,en,bayesian_statistics,18525.0,529.0
17261,en,bayesian_statistics,18526.0,706.0
17271,en,bayesian_statistics,18527.0,776.0
17281,en,bayesian_statistics,18528.0,797.0
17291,en,bayesian_statistics,18529.0,788.0
17301,en,bayesian_statistics,18530.0,642.0
17311,en,bayesian_statistics,18531.0,541.0
17321,en,bayesian_statistics,18532.0,552.0
17331,en,bayesian_statistics,18533.0,839.0
17341,en,bayesian_statistics,18534.0,788.0
17351,en,bayesian_statistics,18535.0,793.0
17361,en,bayesian_statistics,18536.0,701.0
17371,en,bayesian_statistics,18537.0,706.0
17381,en,bayesian_statistics,18538.0,518.0
17391,en,bayesian_statistics,18539.0,533.0
17401,en,bayesian_statistics,18540.0,775.0
17411,en,bayesian_statistics,18541.0,771.0
17421,en,bayesian_statistics,18542.0,769.0
17431,en,bayesian_statistics,18543.0,821.0
17441,en,bayesian_statistics,18544.0,662.0
17451,en,bayesian_statistics,18545.0,514.0
17461,en,bayesian_statistics,18546.0,612.0
17471,en,bayesian_statistics,18547.0,770.0
17481,en,bayesian_statistics,18548.0,751.0
17491,en,bayesian_statistics,18549.0,895.0
17501,en,bayesian_statistics,18550.0,912.0
17511,en,bayesian_statistics,18551.0,777.0
17521,en,bayesian_statistics,18552.0,554.0
17531,en,bayesian_statistics,18553.0,596.0
17541,en,bayesian_statistics,18554.0,862.0
17551,en,bayesian_statistics,18555.0,856.0
17561,en,bayesian_statistics,18556.0,911.0
17571,en,bayesian_statistics,18557.0,819.0
17581,en,bayesian_statistics,18558.0,707.0
17591,en,bayesian_statistics,18559.0,539.0
17601,en,bayesian_statistics,18560.0,575.0
17611,en,bayesian_statistics,18561.0,930.0
17621,en,bayesian_statistics,18562.0,870.0
17631,en,bayesian_statistics,18563.0,838.0
17641,en,bayesian_statistics,18564.0,853.0
17651,en,bayesian_statistics,18565.0,761.0
17661,en,bayesian_statistics,18566.0,504.0
17671,en,bayesian_statistics,18567.0,578.0
17681,en,bayesian_statistics,18568.0,880.0
17691,en,bayesian_statistics,18569.0,903.0
17701,en,bayesian_statistics,18570.0,873.0
17711,en,bayesian_statistics,18571.0,845.0
17721,en,bayesian_statistics,18572.0,686.0
17731,en,bayesian_statistics,18573.0,503.0
17741,en,bayesian_statistics,18574.0,610.0
17751,en,bayesian_statistics,18575.0,941.0
17761,en,bayesian_statistics,18576.0,820.0
17771,en,bayesian_statistics,18577.0,897.0
17781,en,bayesian_statistics,18578.0,887.0
17791,en,bayesian_statistics,18579.0,747.0
17801,en,bayesian_statistics,18580.0,582.0
17811,en,bayesian_statistics,18581.0,643.0
17821,en,bayesian_statistics,18582.0,833.0
17831,en,bayesian_statistics,18583.0,859.0
17841,en,bayesian_statistics,18584.0,923.0
17851,en,bayesian_statistics,18585.0,842.0
17861,en,bayesian_statistics,18586.0,872.0
17871,en,bayesian_statistics,18587.0,632.0
17881,en,bayesian_statistics,18588.0,614.0
17891,en,bayesian_statistics,18589.0,880.0
17901,en,bayesian_statistics,18590.0,961.0
17911,en,bayesian_statistics,18591.0,833.0
17921,en,bayesian_statistics,18592.0,664.0
17931,en,bayesian_statistics,18593.0,706.0
17941,en,bayesian_statistics,18594.0,594.0
17951,en,bayesian_statistics,18595.0,641.0
17961,en,bayesian_statistics,18596.0,793.0
17971,en,bayesian_statistics,18597.0,955.0
17981,en,bayesian_statistics,18598.0,864.0
17991,en,bayesian_statistics,18599.0,879.0
18001,en,bayesian_statistics,18600.0,846.0
18011,en,bayesian_statistics,18601.0,590.0
18021,en,bayesian_statistics,18602.0,586.0
18031,en,bayesian_statistics,18603.0,820.0
18041,en,bayesian_statistics,18604.0,860.0
18051,en,bayesian_statistics,18605.0,838.0
18061,en,bayesian_statistics,18606.0,781.0
18071,en,bayesian_statistics,18607.0,681.0
18081,en,bayesian_statistics,18608.0,596.0
18091,en,bayesian_statistics,18609.0,554.0
18101,en,bayesian_statistics,18610.0,826.0
18111,en,bayesian_statistics,18611.0,804.0
18121,en,bayesian_statistics,18612.0,769.0
18131,en,bayesian_statistics,18613.0,657.0
18141,en,bayesian_statistics,18614.0,700.0
18151,en,bayesian_statistics,18615.0,495.0
18161,en,bayesian_statistics,18616.0,437.0
18171,en,bayesian_statistics,18617.0,561.0
18181,en,bayesian_statistics,18618.0,680.0
18191,en,bayesian_statistics,18619.0,737.0
18201,en,bayesian_statistics,18620.0,513.0
18211,en,bayesian_statistics,18621.0,414.0
18221,en,bayesian_statistics,18622.0,470.0
18231,en,bayesian_statistics,18623.0,554.0
18241,en,bayesian_statistics,18624.0,554.0
18251,en,bayesian_statistics,18625.0,554.0
18261,en,bayesian_statistics,18626.0,551.0
18271,en,bayesian_statistics,18627.0,500.0
18281,en,bayesian_statistics,18628.0,390.0
18291,en,bayesian_statistics,18629.0,622.0
18301,en,bayesian_statistics,18630.0,652.0
18311,en,bayesian_statistics,18631.0,661.0
18321,en,bayesian_statistics,18632.0,705.0
18331,en,bayesian_statistics,18633.0,686.0
18341,en,bayesian_statistics,18634.0,700.0
18351,en,bayesian_statistics,18635.0,645.0
18361,en,bayesian_statistics,18636.0,463.0
18371,en,bayesian_statistics,18637.0,541.0
18381,en,bayesian_statistics,18638.0,759.0
18391,en,bayesian_statistics,18639.0,883.0
18401,en,bayesian_statistics,18640.0,830.0
18411,en,bayesian_statistics,18641.0,871.0
18421,en,bayesian_statistics,18642.0,667.0
18431,en,bayesian_statistics,18643.0,505.0
18441,en,bayesian_statistics,18644.0,521.0
18451,en,bayesian_statistics,18645.0,700.0
18461,en,bayesian_statistics,18646.0,752.0
18471,en,bayesian_statistics,18647.0,728.0
18481,en,bayesian_statistics,18648.0,767.0
18491,en,bayesian_statistics,18649.0,816.0
18501,en,bayesian_statistics,18650.0,560.0
